ticket_id,customer_id,ticket_date,issue_type,resolution_days,satisfaction_score
6280,3395,2025-09-18,Payment Failed,3,4
6281,11311,2025-06-18,KYC Issue,3,5
6282,11311,2025-07-17,Payment Failed,3,2
6283,7144,2025-10-05,Payment Failed,5,3
6284,7144,2025-05-22,Refund Delay,7,2
6285,17967,2025-08-06,Account Blocked,7,1
6286,14732,2025-05-04,Account Blocked,6,3
6287,14732,2025-10-27,Refund Delay,2,5
6288,4951,2025-09-07,Refund Delay,1,2
6289,5821,2025-09-08,Refund Delay,7,4
6290,19082,2025-05-21,Account Blocked,7,1
6291,19082,2025-07-16,Account Blocked,7,4
6292,971,2025-06-15,Refund Delay,1,5
6293,5448,2025-08-16,KYC Issue,4,5
6294,4965,2025-05-16,Payment Failed,1,2
6295,314,2025-09-30,KYC Issue,3,5
6296,314,2025-07-27,Refund Delay,2,4
6297,15507,2025-04-07,Account Blocked,2,1
6298,15507,2025-05-14,Refund Delay,4,1
6299,5746,2025-07-21,Payment Failed,4,2
6300,5746,2025-07-27,Payment Failed,7,5
6301,11635,2025-09-18,Payment Failed,2,5
6302,17011,2025-08-05,Payment Failed,7,4
6303,17011,2025-08-21,Account Blocked,3,2
6304,477,2025-06-01,KYC Issue,5,2
6305,477,2025-05-09,KYC Issue,2,3
6306,3239,2025-07-18,KYC Issue,5,1
6307,3239,2025-07-02,Payment Failed,1,4
6308,16359,2025-05-03,Refund Delay,4,4
6309,16359,2025-08-10,Payment Failed,2,4
6310,18533,2025-09-30,Refund Delay,2,2
6311,1716,2025-06-11,Account Blocked,2,1
6312,19459,2025-06-12,Payment Failed,2,5
6313,19459,2025-06-17,Refund Delay,5,4
6314,2279,2025-04-09,KYC Issue,3,2
6315,16485,2025-10-17,Refund Delay,4,3
6316,16485,2025-05-11,Refund Delay,6,4
6317,6383,2025-10-10,Refund Delay,2,2
6318,6383,2025-05-18,Payment Failed,5,1
6319,16308,2025-09-18,KYC Issue,2,2
6320,16308,2025-10-12,KYC Issue,6,2
6321,6287,2025-05-18,Account Blocked,5,2
6322,6287,2025-09-22,Account Blocked,2,2
6323,2782,2025-10-06,KYC Issue,2,5
6324,17249,2025-09-29,Account Blocked,2,3
6325,1751,2025-06-05,Payment Failed,4,3
6326,7902,2025-06-22,Payment Failed,2,2
6327,3639,2025-04-29,Refund Delay,1,3
6328,3639,2025-09-22,Payment Failed,2,3
6329,9034,2025-06-21,Refund Delay,4,3
6330,9034,2025-05-02,Payment Failed,7,4
6331,10368,2025-07-07,KYC Issue,5,3
6332,10368,2025-06-23,Payment Failed,3,4
6333,3789,2025-10-31,Refund Delay,5,2
6334,13199,2025-07-29,KYC Issue,1,1
6335,13199,2025-06-15,Payment Failed,3,3
6336,3535,2025-06-09,Refund Delay,2,5
6337,3535,2025-08-26,KYC Issue,1,1
6338,17546,2025-08-11,Payment Failed,3,1
6339,16073,2025-07-06,Payment Failed,1,3
6340,16073,2025-08-17,Account Blocked,5,4
6341,3714,2025-04-23,KYC Issue,6,5
6342,15996,2025-09-10,KYC Issue,6,2
6343,8983,2025-09-01,Account Blocked,1,4
6344,8983,2025-06-26,KYC Issue,7,3
6345,14254,2025-04-06,Refund Delay,2,3
6346,7771,2025-08-15,KYC Issue,4,1
6347,7771,2025-06-18,Refund Delay,1,2
6348,15372,2025-08-28,KYC Issue,6,4
6349,10135,2025-04-20,KYC Issue,2,1
6350,10135,2025-07-10,Refund Delay,5,3
6351,13504,2025-07-03,KYC Issue,7,2
6352,13504,2025-09-16,KYC Issue,7,2
6353,15797,2025-08-10,KYC Issue,3,3
6354,15797,2025-08-07,Payment Failed,3,4
6355,261,2025-10-23,Payment Failed,3,2
6356,261,2025-08-17,Payment Failed,5,5
6357,16689,2025-04-17,Payment Failed,4,4
6358,14236,2025-08-20,Account Blocked,4,1
6359,14236,2025-08-14,Refund Delay,2,1
6360,14326,2025-04-04,KYC Issue,1,3
6361,14326,2025-10-29,KYC Issue,5,2
6362,14400,2025-10-22,Payment Failed,3,3
6363,16730,2025-08-25,KYC Issue,3,5
6364,16730,2025-07-09,KYC Issue,7,5
6365,8473,2025-09-10,Refund Delay,4,1
6366,4110,2025-08-18,KYC Issue,6,5
6367,16179,2025-07-22,KYC Issue,5,5
6368,16179,2025-04-21,Refund Delay,2,4
6369,4513,2025-05-31,Payment Failed,5,5
6370,4154,2025-10-04,Refund Delay,1,4
6371,5493,2025-05-08,Refund Delay,3,4
6372,5493,2025-07-18,Refund Delay,7,1
6373,15786,2025-08-15,KYC Issue,4,5
6374,12809,2025-05-19,KYC Issue,7,2
6375,12809,2025-04-28,Payment Failed,5,2
6376,19735,2025-05-07,KYC Issue,6,5
6377,4435,2025-05-17,Payment Failed,6,2
6378,4435,2025-08-29,KYC Issue,3,2
6379,2391,2025-08-26,Account Blocked,7,1
6380,18659,2025-04-09,Payment Failed,7,1
6381,3691,2025-10-10,Payment Failed,1,1
6382,15546,2025-09-10,KYC Issue,7,2
6383,15999,2025-05-22,Payment Failed,2,3
6384,19550,2025-09-27,Payment Failed,3,5
6385,7610,2025-10-29,Payment Failed,7,3
6386,7610,2025-10-14,Account Blocked,5,5
6387,9961,2025-10-26,Account Blocked,7,5
6388,989,2025-05-09,Account Blocked,1,5
6389,989,2025-07-24,Refund Delay,6,5
6390,11127,2025-10-03,Payment Failed,1,1
6391,2883,2025-10-13,Payment Failed,2,5
6392,2883,2025-06-24,KYC Issue,7,2
6393,109,2025-04-09,Account Blocked,4,5
6394,19493,2025-09-06,Account Blocked,5,2
6395,19493,2025-04-03,Account Blocked,6,4
6396,8814,2025-05-12,Payment Failed,6,4
6397,8814,2025-09-22,Payment Failed,4,4
6398,8158,2025-04-02,Refund Delay,7,3
6399,12672,2025-08-24,Account Blocked,4,3
6400,12421,2025-06-09,Account Blocked,5,1
6401,14455,2025-09-20,Payment Failed,1,2
6402,14455,2025-04-29,Refund Delay,3,2
6403,5091,2025-10-04,Account Blocked,6,3
6404,5091,2025-07-21,Refund Delay,1,1
6405,8515,2025-06-29,Account Blocked,7,2
6406,8515,2025-04-18,Account Blocked,5,5
6407,18406,2025-07-29,KYC Issue,2,3
6408,18406,2025-05-24,Refund Delay,5,2
6409,6973,2025-04-09,KYC Issue,6,2
6410,6973,2025-04-19,KYC Issue,5,5
6411,17255,2025-07-11,Account Blocked,4,2
6412,11755,2025-09-08,Account Blocked,1,5
6413,7412,2025-05-01,Payment Failed,2,1
6414,7412,2025-06-08,Refund Delay,4,4
6415,1795,2025-09-07,Account Blocked,5,4
6416,1795,2025-09-21,Account Blocked,5,2
6417,17892,2025-06-19,Refund Delay,7,5
6418,17892,2025-08-18,Account Blocked,2,2
6419,249,2025-07-12,Refund Delay,4,2
6420,249,2025-07-29,KYC Issue,2,2
6421,14512,2025-09-28,Payment Failed,2,4
6422,14512,2025-05-26,Refund Delay,6,5
6423,614,2025-07-03,Account Blocked,3,2
6424,614,2025-10-05,KYC Issue,6,4
6425,11996,2025-09-04,KYC Issue,5,1
6426,13357,2025-10-15,Account Blocked,4,1
6427,13357,2025-10-15,KYC Issue,7,2
6428,9510,2025-06-27,Payment Failed,2,2
6429,7312,2025-05-03,Payment Failed,4,3
6430,7312,2025-09-21,KYC Issue,2,2
6431,6872,2025-07-29,KYC Issue,1,4
6432,11260,2025-08-20,KYC Issue,4,1
6433,3230,2025-06-17,Payment Failed,5,1
6434,3230,2025-09-02,Account Blocked,6,1
6435,9287,2025-10-27,Account Blocked,1,5
6436,14183,2025-08-10,Account Blocked,1,4
6437,14183,2025-05-07,Payment Failed,5,2
6438,12768,2025-07-11,Refund Delay,6,5
6439,12768,2025-06-12,KYC Issue,1,1
6440,14549,2025-05-04,Refund Delay,6,5
6441,14549,2025-10-07,KYC Issue,6,3
6442,14816,2025-09-02,Refund Delay,4,1
6443,14816,2025-06-30,Account Blocked,2,1
6444,3656,2025-08-09,Account Blocked,4,3
6445,19638,2025-05-16,Refund Delay,5,3
6446,19053,2025-06-30,KYC Issue,7,3
6447,19053,2025-10-11,Refund Delay,5,5
6448,3027,2025-05-14,KYC Issue,6,2
6449,8036,2025-07-27,Refund Delay,4,4
6450,8036,2025-07-13,Payment Failed,6,4
6451,11104,2025-04-19,Account Blocked,5,2
6452,14346,2025-05-04,Refund Delay,1,5
6453,14346,2025-05-05,Payment Failed,4,2
6454,16701,2025-07-21,Account Blocked,6,4
6455,16701,2025-07-17,Payment Failed,2,5
6456,5459,2025-06-09,KYC Issue,6,2
6457,6820,2025-07-05,Account Blocked,5,3
6458,6820,2025-06-12,Refund Delay,2,4
6459,4471,2025-05-06,Account Blocked,5,4
6460,18145,2025-09-25,Account Blocked,4,2
6461,18001,2025-07-05,Refund Delay,7,1
6462,18001,2025-06-12,KYC Issue,3,2
6463,12185,2025-07-22,Refund Delay,2,5
6464,10940,2025-06-21,Account Blocked,2,5
6465,10940,2025-07-18,KYC Issue,6,5
6466,3322,2025-09-30,Account Blocked,5,1
6467,3322,2025-04-05,Refund Delay,5,4
6468,6164,2025-08-11,Refund Delay,6,2
6469,1479,2025-04-05,Payment Failed,3,3
6470,14335,2025-04-03,Payment Failed,1,4
6471,14335,2025-04-27,KYC Issue,7,5
6472,5872,2025-04-11,Refund Delay,7,2
6473,5872,2025-06-01,Account Blocked,1,5
6474,17387,2025-05-21,KYC Issue,4,5
6475,205,2025-04-06,Account Blocked,5,4
6476,13270,2025-06-11,Refund Delay,6,4
6477,5946,2025-10-08,KYC Issue,4,1
6478,3342,2025-05-30,KYC Issue,7,2
6479,15795,2025-05-04,Account Blocked,4,3
6480,1612,2025-10-09,Account Blocked,7,1
6481,1612,2025-10-20,Account Blocked,1,2
6482,4305,2025-09-20,Account Blocked,3,3
6483,4305,2025-08-26,KYC Issue,7,2
6484,14089,2025-06-12,KYC Issue,1,3
6485,5435,2025-09-09,Payment Failed,3,3
6486,5435,2025-10-22,Payment Failed,1,1
6487,9683,2025-10-29,KYC Issue,7,4
6488,9683,2025-06-04,Refund Delay,6,4
6489,14518,2025-10-08,KYC Issue,3,2
6490,14518,2025-09-21,KYC Issue,7,3
6491,18279,2025-04-24,Payment Failed,2,2
6492,18279,2025-08-22,Refund Delay,3,4
6493,8310,2025-10-27,KYC Issue,1,2
6494,13163,2025-10-19,Account Blocked,3,5
6495,13163,2025-06-22,Refund Delay,3,2
6496,15262,2025-05-13,Refund Delay,4,3
6497,15262,2025-09-06,Refund Delay,2,5
6498,3777,2025-07-07,KYC Issue,7,4
6499,6544,2025-05-22,Refund Delay,6,2
6500,4764,2025-07-22,Payment Failed,2,5
6501,4764,2025-05-22,Payment Failed,2,4
6502,17251,2025-07-02,KYC Issue,1,4
6503,6079,2025-04-16,Payment Failed,1,5
6504,6079,2025-09-18,Account Blocked,7,5
6505,5217,2025-06-17,KYC Issue,3,1
6506,5217,2025-10-28,Refund Delay,3,5
6507,4484,2025-04-06,Refund Delay,1,2
6508,16538,2025-05-24,KYC Issue,5,1
6509,16538,2025-07-10,Account Blocked,1,2
6510,7206,2025-06-10,Account Blocked,2,5
6511,15239,2025-08-24,Payment Failed,1,4
6512,15239,2025-04-10,Refund Delay,2,1
6513,14861,2025-09-25,Refund Delay,4,5
6514,14861,2025-08-01,KYC Issue,7,2
6515,5191,2025-05-21,Refund Delay,3,3
6516,5191,2025-07-17,KYC Issue,4,1
6517,17963,2025-09-20,Payment Failed,7,2
6518,17963,2025-06-18,Account Blocked,6,5
6519,1447,2025-10-23,Refund Delay,6,1
6520,1447,2025-10-08,Account Blocked,3,4
6521,7136,2025-08-02,Refund Delay,4,3
6522,3977,2025-04-19,KYC Issue,5,4
6523,3977,2025-05-30,Payment Failed,1,1
6524,11367,2025-10-21,Refund Delay,3,1
6525,11367,2025-04-28,Account Blocked,5,2
6526,3016,2025-10-23,Refund Delay,1,2
6527,17644,2025-05-30,KYC Issue,7,1
6528,6458,2025-05-02,Payment Failed,3,1
6529,1034,2025-06-23,Account Blocked,2,4
6530,1034,2025-10-02,Refund Delay,7,3
6531,2849,2025-09-05,Account Blocked,1,5
6532,1803,2025-10-07,Refund Delay,3,3
6533,7586,2025-05-17,Account Blocked,2,3
6534,5368,2025-06-22,Account Blocked,7,2
6535,5368,2025-09-30,Payment Failed,5,4
6536,10103,2025-06-13,Refund Delay,1,3
6537,10683,2025-07-28,Account Blocked,3,2
6538,10683,2025-04-09,KYC Issue,6,5
6539,11890,2025-09-24,Account Blocked,6,2
6540,17647,2025-09-10,Refund Delay,3,2
6541,4242,2025-09-18,Refund Delay,5,4
6542,10107,2025-04-18,Refund Delay,4,3
6543,7976,2025-10-22,Refund Delay,7,4
6544,7976,2025-04-24,Account Blocked,5,3
6545,9412,2025-07-03,Refund Delay,5,4
6546,9412,2025-09-02,Payment Failed,1,4
6547,19742,2025-09-19,Refund Delay,4,3
6548,15701,2025-10-16,Account Blocked,6,5
6549,15701,2025-10-04,Payment Failed,4,2
6550,5005,2025-05-10,Refund Delay,7,4
6551,5005,2025-08-14,Account Blocked,3,2
6552,4412,2025-05-11,Refund Delay,3,4
6553,9547,2025-09-30,Payment Failed,2,1
6554,9547,2025-05-27,Refund Delay,7,4
6555,12967,2025-07-27,Payment Failed,3,2
6556,12967,2025-04-27,Account Blocked,7,4
6557,2804,2025-07-18,Account Blocked,4,1
6558,3818,2025-08-08,Payment Failed,7,1
6559,3818,2025-09-15,Payment Failed,6,5
6560,6784,2025-10-10,Account Blocked,3,5
6561,19770,2025-10-24,Refund Delay,7,2
6562,4929,2025-06-14,Account Blocked,5,1
6563,4929,2025-07-11,Account Blocked,6,2
6564,10492,2025-04-09,Refund Delay,5,3
6565,10492,2025-08-21,Refund Delay,2,2
6566,17165,2025-10-25,Account Blocked,6,2
6567,17165,2025-06-08,KYC Issue,1,5
6568,19144,2025-04-23,Refund Delay,4,5
6569,2617,2025-04-09,Account Blocked,1,4
6570,2617,2025-09-28,Account Blocked,5,2
6571,19328,2025-06-07,KYC Issue,3,3
6572,19328,2025-09-18,Account Blocked,1,2
6573,7806,2025-08-05,KYC Issue,4,4
6574,393,2025-05-11,Refund Delay,7,1
6575,393,2025-05-17,Account Blocked,4,4
6576,14561,2025-10-28,Refund Delay,1,4
6577,1047,2025-09-20,Account Blocked,3,2
6578,1047,2025-07-03,Account Blocked,3,3
6579,4713,2025-05-12,Payment Failed,7,4
6580,4713,2025-05-22,KYC Issue,2,4
6581,5676,2025-06-05,Account Blocked,7,2
6582,18450,2025-08-04,Payment Failed,5,1
6583,18450,2025-05-26,Payment Failed,6,3
6584,5011,2025-07-02,KYC Issue,7,1
6585,18781,2025-09-09,Account Blocked,2,2
6586,9351,2025-05-22,Refund Delay,2,2
6587,9351,2025-05-24,Account Blocked,2,2
6588,4400,2025-10-25,KYC Issue,3,2
6589,4400,2025-08-21,KYC Issue,1,4
6590,19734,2025-09-30,Refund Delay,6,1
6591,15308,2025-08-25,KYC Issue,6,4
6592,15308,2025-05-25,Payment Failed,4,4
6593,12410,2025-09-25,Payment Failed,4,2
6594,12410,2025-06-26,Account Blocked,3,2
6595,17068,2025-06-02,Refund Delay,7,1
6596,14101,2025-06-08,Refund Delay,2,5
6597,6453,2025-10-06,Refund Delay,1,2
6598,6453,2025-07-24,Account Blocked,4,5
6599,19714,2025-07-22,Account Blocked,5,1
6600,13732,2025-07-31,Refund Delay,2,1
6601,13253,2025-06-08,Payment Failed,5,4
6602,13253,2025-10-29,Account Blocked,5,3
6603,10752,2025-10-31,Account Blocked,7,1
6604,6881,2025-06-05,Payment Failed,7,5
6605,14476,2025-05-25,Payment Failed,6,5
6606,14476,2025-09-07,Refund Delay,2,2
6607,3760,2025-08-06,Account Blocked,7,1
6608,5400,2025-06-14,Payment Failed,4,4
6609,18051,2025-07-27,Account Blocked,2,3
6610,18051,2025-08-17,Refund Delay,4,1
6611,1741,2025-05-10,KYC Issue,7,1
6612,16821,2025-05-01,KYC Issue,2,2
6613,16821,2025-04-16,Account Blocked,4,3
6614,11287,2025-09-07,KYC Issue,1,4
6615,11287,2025-08-24,Refund Delay,1,5
6616,631,2025-10-05,Payment Failed,6,5
6617,8273,2025-04-19,Payment Failed,7,3
6618,8273,2025-05-08,Refund Delay,1,1
6619,6859,2025-10-11,Payment Failed,3,3
6620,15342,2025-07-30,KYC Issue,6,4
6621,15342,2025-04-11,KYC Issue,2,3
6622,1720,2025-07-03,Payment Failed,5,5
6623,9668,2025-04-21,Account Blocked,1,4
6624,7986,2025-04-03,Refund Delay,3,5
6625,7986,2025-06-18,Refund Delay,2,4
6626,18675,2025-04-30,Refund Delay,7,3
6627,18675,2025-09-10,KYC Issue,3,2
6628,3481,2025-06-12,Payment Failed,1,1
6629,5449,2025-09-04,KYC Issue,2,5
6630,15761,2025-09-15,Refund Delay,6,5
6631,15761,2025-07-03,Payment Failed,4,5
6632,12514,2025-08-20,Refund Delay,1,5
6633,11205,2025-10-21,Account Blocked,1,1
6634,11205,2025-05-09,Refund Delay,2,3
6635,4761,2025-10-26,Payment Failed,2,4
6636,4761,2025-09-16,KYC Issue,5,2
6637,14655,2025-07-14,Refund Delay,1,4
6638,14655,2025-08-09,Refund Delay,4,3
6639,16433,2025-10-04,Account Blocked,6,3
6640,5975,2025-06-12,Refund Delay,4,5
6641,5975,2025-09-14,Refund Delay,7,4
6642,14122,2025-04-07,Refund Delay,1,5
6643,14122,2025-08-14,Payment Failed,6,5
6644,17864,2025-06-29,Payment Failed,1,4
6645,17864,2025-04-01,Payment Failed,6,1
6646,6682,2025-08-20,Account Blocked,1,1
6647,6682,2025-05-20,Payment Failed,7,2
6648,887,2025-04-06,Refund Delay,7,2
6649,13001,2025-06-17,Payment Failed,4,5
6650,13001,2025-07-07,Account Blocked,7,4
6651,3925,2025-10-10,Account Blocked,7,3
6652,3925,2025-04-22,KYC Issue,1,3
6653,9238,2025-07-01,Payment Failed,3,1
6654,16098,2025-05-23,KYC Issue,1,5
6655,16098,2025-04-30,Account Blocked,4,5
6656,15837,2025-08-01,Refund Delay,4,5
6657,15837,2025-08-01,Refund Delay,7,1
6658,15004,2025-08-27,Refund Delay,2,4
6659,14913,2025-07-20,Payment Failed,5,4
6660,19879,2025-07-03,Account Blocked,3,3
6661,15644,2025-09-19,KYC Issue,4,5
6662,941,2025-04-20,Account Blocked,1,5
6663,941,2025-10-06,Payment Failed,5,4
6664,2141,2025-05-16,Account Blocked,7,4
6665,2141,2025-06-03,Payment Failed,5,4
6666,7819,2025-10-24,Payment Failed,6,4
6667,7819,2025-10-26,KYC Issue,4,4
6668,18606,2025-06-19,KYC Issue,3,3
6669,18606,2025-07-28,Payment Failed,7,3
6670,17306,2025-05-03,KYC Issue,6,5
6671,2036,2025-08-06,KYC Issue,3,3
6672,4193,2025-09-24,KYC Issue,4,4
6673,1593,2025-06-10,Payment Failed,6,1
6674,15152,2025-09-11,Refund Delay,5,3
6675,15152,2025-08-03,Refund Delay,6,3
6676,35,2025-10-10,Account Blocked,2,2
6677,35,2025-09-05,Payment Failed,3,5
6678,8489,2025-10-07,Account Blocked,1,1
6679,3161,2025-05-23,Payment Failed,4,1
6680,3161,2025-06-03,Payment Failed,5,1
6681,3449,2025-10-17,Payment Failed,1,1
6682,3449,2025-06-10,Account Blocked,7,5
6683,19026,2025-05-23,Refund Delay,5,1
6684,19026,2025-05-21,Refund Delay,1,2
6685,533,2025-08-22,Refund Delay,5,5
6686,18020,2025-05-12,Refund Delay,3,4
6687,18020,2025-10-19,Refund Delay,5,1
6688,6130,2025-08-12,KYC Issue,6,1
6689,6892,2025-09-01,Refund Delay,2,5
6690,16892,2025-04-26,Refund Delay,1,3
6691,16892,2025-05-27,Payment Failed,2,1
6692,12175,2025-10-11,KYC Issue,2,4
6693,17007,2025-10-20,Account Blocked,6,5
6694,17007,2025-09-01,Refund Delay,1,1
6695,12974,2025-05-08,Payment Failed,7,4
6696,3663,2025-08-01,Refund Delay,2,5
6697,3663,2025-05-11,Payment Failed,6,4
6698,1096,2025-07-30,Payment Failed,4,2
6699,1096,2025-10-17,Payment Failed,3,1
6700,18753,2025-09-02,Refund Delay,6,4
6701,18753,2025-10-04,Payment Failed,2,1
6702,3210,2025-05-22,Payment Failed,3,1
6703,16020,2025-10-13,Payment Failed,4,5
6704,19762,2025-08-24,Payment Failed,6,2
6705,19762,2025-09-14,KYC Issue,1,4
6706,7695,2025-04-24,Refund Delay,3,4
6707,12293,2025-10-10,Account Blocked,5,3
6708,9908,2025-08-08,KYC Issue,3,1
6709,17442,2025-04-08,Payment Failed,1,5
6710,15553,2025-07-06,Account Blocked,4,4
6711,15553,2025-10-21,Refund Delay,2,5
6712,19812,2025-07-07,Refund Delay,7,1
6713,15587,2025-04-16,KYC Issue,1,3
6714,949,2025-05-03,Refund Delay,3,2
6715,949,2025-08-25,Account Blocked,2,2
6716,2116,2025-10-25,KYC Issue,6,1
6717,5122,2025-07-21,Account Blocked,7,3
6718,18600,2025-06-01,Account Blocked,4,4
6719,4332,2025-08-08,Payment Failed,2,3
6720,4332,2025-06-04,KYC Issue,5,1
6721,4295,2025-04-23,KYC Issue,3,5
6722,2794,2025-09-30,Account Blocked,6,5
6723,2794,2025-04-21,Refund Delay,6,5
6724,7666,2025-08-13,KYC Issue,2,4
6725,5671,2025-07-12,Payment Failed,4,5
6726,5671,2025-09-07,Payment Failed,6,2
6727,2232,2025-05-08,Refund Delay,6,4
6728,602,2025-06-25,Account Blocked,3,2
6729,602,2025-09-11,Account Blocked,7,4
6730,11675,2025-09-14,KYC Issue,2,4
6731,11675,2025-10-06,Refund Delay,1,3
6732,17436,2025-09-16,Payment Failed,7,2
6733,17436,2025-05-31,Refund Delay,3,1
6734,17124,2025-09-17,KYC Issue,5,2
6735,17124,2025-06-06,Account Blocked,4,1
6736,12073,2025-06-15,Refund Delay,5,3
6737,15825,2025-04-04,KYC Issue,2,5
6738,15825,2025-05-14,Refund Delay,3,5
6739,19362,2025-09-07,Account Blocked,4,5
6740,19362,2025-10-23,Account Blocked,5,3
6741,5038,2025-04-22,Account Blocked,4,5
6742,2694,2025-08-11,Payment Failed,1,1
6743,2694,2025-08-20,Refund Delay,7,4
6744,11125,2025-04-25,KYC Issue,2,3
6745,793,2025-08-22,Payment Failed,4,2
6746,7192,2025-06-21,Account Blocked,7,3
6747,16319,2025-04-26,KYC Issue,5,3
6748,16319,2025-09-29,Refund Delay,3,4
6749,19731,2025-07-05,Account Blocked,7,1
6750,1583,2025-04-21,KYC Issue,6,2
6751,6737,2025-08-11,KYC Issue,7,3
6752,7808,2025-10-01,KYC Issue,3,3
6753,7808,2025-04-17,KYC Issue,6,1
6754,3853,2025-10-19,KYC Issue,4,5
6755,17264,2025-07-04,Account Blocked,6,5
6756,6534,2025-04-19,Payment Failed,7,1
6757,5932,2025-05-13,KYC Issue,6,3
6758,5932,2025-10-01,Refund Delay,4,4
6759,10346,2025-04-08,Account Blocked,2,5
6760,10346,2025-09-29,KYC Issue,2,2
6761,17441,2025-10-27,Refund Delay,3,4
6762,17441,2025-07-06,Payment Failed,3,3
6763,18986,2025-06-15,KYC Issue,6,2
6764,14627,2025-10-21,Account Blocked,5,3
6765,45,2025-08-26,Payment Failed,2,2
6766,45,2025-06-23,Refund Delay,3,5
6767,4968,2025-05-16,Account Blocked,3,2
6768,2793,2025-05-14,KYC Issue,5,4
6769,2793,2025-06-01,Payment Failed,3,2
6770,17085,2025-09-14,KYC Issue,5,3
6771,17085,2025-10-04,Payment Failed,1,1
6772,677,2025-10-25,Refund Delay,3,4
6773,677,2025-08-01,KYC Issue,1,2
6774,5402,2025-10-28,KYC Issue,7,4
6775,5402,2025-10-20,Account Blocked,4,2
6776,10891,2025-10-19,KYC Issue,7,4
6777,2254,2025-05-28,Payment Failed,2,2
6778,2254,2025-09-18,KYC Issue,1,5
6779,15703,2025-06-04,KYC Issue,4,1
6780,15703,2025-10-06,Account Blocked,1,4
6781,7116,2025-06-29,Account Blocked,2,5
6782,7116,2025-10-17,Payment Failed,7,3
6783,13236,2025-06-03,Account Blocked,5,5
6784,13236,2025-04-15,Payment Failed,5,2
6785,10590,2025-05-09,Account Blocked,5,2
6786,618,2025-06-17,Account Blocked,5,5
6787,618,2025-09-17,Refund Delay,7,1
6788,8329,2025-05-06,Refund Delay,2,1
6789,9305,2025-08-12,Refund Delay,4,1
6790,9305,2025-06-08,KYC Issue,6,2
6791,19188,2025-04-02,Refund Delay,3,3
6792,13364,2025-05-16,Account Blocked,6,1
6793,11320,2025-09-22,Account Blocked,7,1
6794,11320,2025-09-15,Account Blocked,6,1
6795,955,2025-04-18,Payment Failed,5,2
6796,8513,2025-05-10,Refund Delay,3,3
6797,11453,2025-06-08,KYC Issue,4,2
6798,11453,2025-05-03,KYC Issue,3,3
6799,12136,2025-10-21,KYC Issue,4,2
6800,12136,2025-05-14,Refund Delay,4,5
6801,12842,2025-04-03,Payment Failed,5,4
6802,12842,2025-10-29,Refund Delay,4,4
6803,12214,2025-08-13,KYC Issue,2,4
6804,12214,2025-10-16,Payment Failed,6,1
6805,12925,2025-05-05,KYC Issue,6,2
6806,15252,2025-07-04,Payment Failed,7,3
6807,11092,2025-05-24,Refund Delay,5,5
6808,8478,2025-06-22,Account Blocked,5,2
6809,9194,2025-05-07,Account Blocked,7,1
6810,1135,2025-06-15,Payment Failed,1,1
6811,433,2025-09-02,Account Blocked,4,5
6812,433,2025-08-15,Account Blocked,7,4
6813,15982,2025-08-20,Account Blocked,5,1
6814,15982,2025-09-16,Account Blocked,1,1
6815,3840,2025-06-29,Payment Failed,2,2
6816,3840,2025-08-13,Account Blocked,1,4
6817,4651,2025-04-23,Account Blocked,1,2
6818,18893,2025-07-25,Account Blocked,7,4
6819,18893,2025-06-04,KYC Issue,1,1
6820,15817,2025-05-05,Account Blocked,2,2
6821,15817,2025-08-10,Account Blocked,5,5
6822,4636,2025-07-28,KYC Issue,1,1
6823,7582,2025-05-15,Payment Failed,3,4
6824,7582,2025-09-16,Account Blocked,3,1
6825,11916,2025-09-09,Account Blocked,3,3
6826,11916,2025-07-14,Payment Failed,1,1
6827,2767,2025-07-10,Payment Failed,5,5
6828,2767,2025-06-08,Account Blocked,5,4
6829,9307,2025-10-06,Payment Failed,4,5
6830,9307,2025-09-17,KYC Issue,4,5
6831,3887,2025-10-20,Account Blocked,2,1
6832,17098,2025-09-30,Refund Delay,5,5
6833,17098,2025-08-03,Refund Delay,7,4
6834,12732,2025-08-16,Refund Delay,4,4
6835,12732,2025-09-29,Payment Failed,1,5
6836,4343,2025-06-15,KYC Issue,3,1
6837,12333,2025-04-28,KYC Issue,3,4
6838,12333,2025-10-23,Account Blocked,6,1
6839,15627,2025-07-25,KYC Issue,1,5
6840,15627,2025-09-15,Account Blocked,2,1
6841,16901,2025-05-24,KYC Issue,7,2
6842,5415,2025-08-01,Refund Delay,5,1
6843,15030,2025-10-11,Refund Delay,7,4
6844,15030,2025-08-12,Refund Delay,7,3
6845,4566,2025-04-15,KYC Issue,2,4
6846,4566,2025-08-16,KYC Issue,3,2
6847,19133,2025-08-10,Account Blocked,3,3
6848,19133,2025-05-09,KYC Issue,1,2
6849,18636,2025-08-11,Refund Delay,6,5
6850,18636,2025-05-10,Account Blocked,1,2
6851,3011,2025-09-29,Account Blocked,4,5
6852,3011,2025-05-20,Payment Failed,2,4
6853,15808,2025-08-03,KYC Issue,4,3
6854,15808,2025-05-18,Payment Failed,2,1
